contractID,symbol,expiration,strike,type,last,mark,bid,bid_size,ask,ask_size,volume,open_interest,date,implied_volatility,delta,gamma,theta,vega,rho
IBM171208C00125000,IBM,2017-12-08,125.00,call,0.00,22.35,20.05,2,24.65,2,0,0,2017-11-15,0.35146,0.97113,0.00508,-0.02242,0.02434,0.07594
IBM171208P00125000,IBM,2017-12-08,125.00,put,0.00,0.01,0.00,0,0.26,22,0,0,2017-11-15,0.25390,-0.00469,0.00146,-0.00276,0.00505,-0.00044
IBM171208C00130000,IBM,2017-12-08,130.00,call,0.00,17.45,15.20,2,19.70,2,0,0,2017-11-15,0.31243,0.94784,0.00925,-0.03063,0.03939,0.07686
IBM171208P00130000,IBM,2017-12-08,130.00,put,0.00,0.15,0.03,52,0.26,144,0,0,2017-11-15,0.27341,-0.03248,0.00720,-0.01579,0.02683,-0.00309
IBM171208C00135000,IBM,2017-12-08,135.00,call,0.00,12.43,10.40,11,14.45,12,0,0,2017-11-15,0.23438,0.93329,0.01495,-0.02831,0.04777,0.07866
IBM171208P00135000,IBM,2017-12-08,135.00,put,0.09,0.17,0.12,98,0.22,1,0,17,2017-11-15,0.21487,-0.05135,0.01328,-0.01792,0.03890,-0.00487
IBM171208C00137000,IBM,2017-12-08,137.00,call,0.00,10.60,8.80,11,12.40,5,0,0,2017-11-15,0.23438,0.89450,0.02108,-0.03817,0.06738,0.07620
IBM171208P00137000,IBM,2017-12-08,137.00,put,0.21,0.24,0.19,21,0.30,86,20,0,2017-11-15,0.19536,-0.06813,0.01823,-0.02030,0.04855,-0.00645
IBM171208C00138000,IBM,2017-12-08,138.00,call,0.00,9.45,7.40,11,11.50,22,0,0,2017-11-15,0.17585,0.93126,0.02039,-0.02274,0.04889,0.08040
IBM171208P00138000,IBM,2017-12-08,138.00,put,0.25,0.30,0.25,1,0.35,23,10,0,2017-11-15,0.19536,-0.08986,0.02249,-0.02501,0.05990,-0.00852
IBM171208C00139000,IBM,2017-12-08,139.00,call,0.00,8.75,7.05,27,10.45,30,0,0,2017-11-15,0.21487,0.86227,0.02774,-0.04172,0.08128,0.07440
IBM171208P00139000,IBM,2017-12-08,139.00,put,0.00,0.35,0.28,78,0.43,11,0,0,2017-11-15,0.17585,-0.09313,0.02565,-0.02307,0.06150,-0.00881
IBM171208C00140000,IBM,2017-12-08,140.00,call,0.00,7.03,5.90,97,8.15,74,0,0,2017-11-15,0.01976,1.00000,0.00000,-0.00445,0.00000,0.08815
IBM171208P00140000,IBM,2017-12-08,140.00,put,0.00,0.43,0.34,16,0.51,16,0,0,2017-11-15,0.17585,-0.12316,0.03138,-0.02817,0.07523,-0.01167
IBM171208C00141000,IBM,2017-12-08,141.00,call,6.50,6.75,6.55,1,6.95,10,1,0,2017-11-15,0.17585,0.84088,0.03734,-0.03794,0.08952,0.07369
IBM171208P00141000,IBM,2017-12-08,141.00,put,0.52,0.52,0.43,16,0.60,11,12,4,2017-11-15,0.17585,-0.15912,0.03734,-0.03346,0.08952,-0.01510
IBM171208C00142000,IBM,2017-12-08,142.00,call,0.00,6.10,4.90,101,7.30,7,0,0,2017-11-15,0.19536,0.77606,0.04146,-0.05034,0.11045,0.06805
IBM171208P00142000,IBM,2017-12-08,142.00,put,0.75,0.66,0.57,6,0.74,16,20,53,2017-11-15,0.17585,-0.20102,0.04325,-0.03868,0.10369,-0.01910
IBM171208C00143000,IBM,2017-12-08,143.00,call,0.00,5.07,4.80,215,5.35,198,0,0,2017-11-15,0.15634,0.77594,0.05183,-0.04102,0.11048,0.06880
IBM171208P00143000,IBM,2017-12-08,143.00,put,0.90,0.81,0.74,1,0.89,78,2,55,2017-11-15,0.15634,-0.22406,0.05183,-0.03648,0.11048,-0.02125
IBM171208C00144000,IBM,2017-12-08,144.00,call,2.65,4.30,4.15,24,4.45,5,0,3,2017-11-15,0.15634,0.71937,0.05837,-0.04552,0.12444,0.06402
IBM171208P00144000,IBM,2017-12-08,144.00,put,1.21,1.03,0.93,11,1.12,5,6,16,2017-11-15,0.15634,-0.28063,0.05837,-0.04095,0.12444,-0.02666
IBM171208C00145000,IBM,2017-12-08,145.00,call,0.00,3.58,3.40,58,3.75,36,0,0,2017-11-15,0.15634,0.65713,0.06367,-0.04909,0.13573,0.05867
IBM171208P00145000,IBM,2017-12-08,145.00,put,1.53,1.30,1.22,1,1.38,6,21,39,2017-11-15,0.15634,-0.34287,0.06367,-0.04449,0.13573,-0.03263
IBM171208C00146000,IBM,2017-12-08,146.00,call,2.63,2.95,2.85,6,3.05,41,2,0,2017-11-15,0.15634,0.59076,0.06731,-0.05143,0.14348,0.05290
IBM171208P00146000,IBM,2017-12-08,146.00,put,1.59,1.66,1.57,1,1.74,6,11,52,2017-11-15,0.15634,-0.40924,0.06731,-0.04680,0.14348,-0.03903
IBM171208C00147000,IBM,2017-12-08,147.00,call,2.30,2.35,2.26,7,2.44,5,5,0,2017-11-15,0.15634,0.52216,0.06900,-0.05235,0.14709,0.04688
IBM171208P00147000,IBM,2017-12-08,147.00,put,2.50,2.07,1.99,1,2.15,6,18,63,2017-11-15,0.15634,-0.47784,0.06900,-0.04769,0.14709,-0.04568
IBM171208C00148000,IBM,2017-12-08,148.00,call,1.62,1.95,1.79,6,2.10,8,11,21,2017-11-15,0.15634,0.45336,0.06863,-0.05178,0.14630,0.04080
IBM171208P00148000,IBM,2017-12-08,148.00,put,2.50,2.65,2.49,1,2.81,1,125,89,2017-11-15,0.15634,-0.54664,0.06863,-0.04708,0.14630,-0.05239
IBM171208C00149000,IBM,2017-12-08,149.00,call,1.54,1.53,1.38,1,1.68,7,3,34,2017-11-15,0.15634,0.38638,0.06628,-0.04978,0.14130,0.03485
IBM171208P00149000,IBM,2017-12-08,149.00,put,3.05,3.22,3.05,22,3.40,33,11,41,2017-11-15,0.15634,-0.61362,0.06628,-0.04505,0.14130,-0.05897
IBM171208C00150000,IBM,2017-12-08,150.00,call,1.06,1.25,1.07,6,1.44,1,9,608,2017-11-15,0.15634,0.32304,0.06219,-0.04653,0.13257,0.02919
IBM171208P00150000,IBM,2017-12-08,150.00,put,3.86,3.88,3.70,22,4.05,25,28,77,2017-11-15,0.15634,-0.67696,0.06219,-0.04177,0.13257,-0.06526
IBM171208C00152500,IBM,2017-12-08,152.50,call,0.55,0.74,0.54,6,0.93,1,98,217,2017-11-15,0.17585,0.21826,0.04539,-0.04260,0.10884,0.01973
IBM171208P00152500,IBM,2017-12-08,152.50,put,5.50,6.00,4.50,78,7.50,28,12,47,2017-11-15,0.17585,-0.78174,0.04539,-0.03776,0.10884,-0.07629
IBM171208C00155000,IBM,2017-12-08,155.00,call,0.21,0.33,0.26,6,0.39,10,37,112,2017-11-15,0.17585,0.12581,0.03184,-0.02976,0.07635,0.01141
IBM171208P00155000,IBM,2017-12-08,155.00,put,3.00,8.20,6.10,18,10.30,15,0,15,2017-11-15,0.17585,-0.87419,0.03184,-0.02484,0.07635,-0.08619
IBM171208C00157500,IBM,2017-12-08,157.50,call,0.17,0.14,0.09,19,0.19,10,4,185,2017-11-15,0.15634,0.04434,0.01622,-0.01196,0.03458,0.00404
IBM171208P00157500,IBM,2017-12-08,157.50,put,4.09,10.60,8.45,11,12.75,1,0,6,2017-11-15,0.19536,-0.91206,0.02213,-0.02043,0.05894,-0.09120
IBM171208C00160000,IBM,2017-12-08,160.00,call,0.11,0.08,0.03,76,0.13,45,0,28,2017-11-15,0.17585,0.03104,0.01078,-0.01002,0.02585,0.00283
IBM171208P00160000,IBM,2017-12-08,160.00,put,4.56,13.00,10.85,11,15.15,1,0,6,2017-11-15,0.21487,-0.93549,0.01589,-0.01696,0.04655,-0.09491
IBM171208C00162500,IBM,2017-12-08,162.50,call,0.07,0.01,0.00,0,0.09,38,0,3,2017-11-15,0.15634,0.00623,0.00305,-0.00224,0.00649,0.00057
IBM171208P00162500,IBM,2017-12-08,162.50,put,6.63,15.40,13.10,2,17.70,10,0,0,2017-11-15,0.21487,-0.96449,0.00985,-0.00849,0.02887,-0.09910
IBM171208C00165000,IBM,2017-12-08,165.00,call,0.03,0.01,0.00,0,0.07,42,0,0,2017-11-15,0.17585,0.00519,0.00230,-0.00213,0.00552,0.00047
IBM171208P00165000,IBM,2017-12-08,165.00,put,8.35,17.93,15.75,11,20.10,1,0,0,2017-11-15,0.25390,-0.96066,0.00907,-0.01227,0.03139,-0.10034
IBM171208C00167500,IBM,2017-12-08,167.50,call,0.08,0.01,0.00,0,0.05,27,0,1,2017-11-15,0.19536,0.00454,0.00184,-0.00210,0.00490,0.00041
IBM171208P00167500,IBM,2017-12-08,167.50,put,0.00,20.55,18.40,11,22.70,10,0,0,2017-11-15,0.31243,-0.94601,0.00950,-0.02242,0.04048,-0.10063
IBM171208C00170000,IBM,2017-12-08,170.00,call,0.00,0.01,0.00,0,0.29,14,0,0,2017-11-15,0.21487,0.00412,0.00153,-0.00212,0.00449,0.00038
IBM171208P00170000,IBM,2017-12-08,170.00,put,9.88,22.82,20.50,17,25.15,1,0,0,2017-11-15,0.25390,-0.98702,0.00357,-0.00147,0.01234,-0.10587
IBM171208C00172500,IBM,2017-12-08,172.50,call,0.00,0.01,0.00,0,0.27,5,0,0,2017-11-15,0.23438,0.00384,0.00132,-0.00217,0.00422,0.00035
IBM171208P00172500,IBM,2017-12-08,172.50,put,0.00,25.35,23.00,22,27.70,5,0,0,2017-11-15,0.29292,-0.98298,0.00390,-0.00452,0.01559,-0.10708
IBM171208C00175000,IBM,2017-12-08,175.00,call,0.00,0.01,0.00,0,0.22,15,0,0,2017-11-15,0.25390,0.00366,0.00117,-0.00225,0.00404,0.00033
IBM171208P00175000,IBM,2017-12-08,175.00,put,0.00,27.80,25.50,17,30.10,1,0,0,2017-11-15,0.27341,-0.99353,0.00180,0.00154,0.00671,-0.10961
IBM171208C00177500,IBM,2017-12-08,177.50,call,0.00,0.01,0.00,0,0.20,23,0,0,2017-11-15,0.27341,0.00355,0.00105,-0.00235,0.00393,0.00032
IBM171208P00177500,IBM,2017-12-08,177.50,put,0.00,30.30,28.00,22,32.60,1,0,0,2017-11-15,0.31243,-0.99053,0.00220,-0.00078,0.00938,-0.11091
IBM171208C00180000,IBM,2017-12-08,180.00,call,0.00,0.01,0.00,0,0.07,7,0,0,2017-11-15,0.29292,0.00348,0.00097,-0.00248,0.00387,0.00032
IBM171208P00180000,IBM,2017-12-08,180.00,put,0.00,32.80,30.60,2,35.00,1,0,0,2017-11-15,0.33194,-0.99115,0.00195,-0.00070,0.00884,-0.11254
IBM171208C00182500,IBM,2017-12-08,182.50,call,0.00,0.01,0.00,0,0.19,18,0,0,2017-11-15,0.31243,0.00346,0.00090,-0.00262,0.00384,0.00031
IBM171208P00182500,IBM,2017-12-08,182.50,put,0.00,35.27,33.00,17,37.55,5,0,0,2017-11-15,0.27341,-0.99902,0.00033,0.00507,0.00122,-0.11483
IBM171208C00185000,IBM,2017-12-08,185.00,call,0.00,0.01,0.00,0,0.15,1,0,0,2017-11-15,0.33194,0.00346,0.00085,-0.00279,0.00384,0.00031
IBM171208P00185000,IBM,2017-12-08,185.00,put,0.00,37.80,35.50,22,40.10,1,0,0,2017-11-15,0.37097,-0.99197,0.00161,-0.00071,0.00812,-0.11577
IBM171208C00187500,IBM,2017-12-08,187.50,call,0.00,0.01,0.00,0,0.04,5,0,0,2017-11-15,0.33194,0.00211,0.00054,-0.00178,0.00245,0.00019
IBM171208P00187500,IBM,2017-12-08,187.50,put,0.00,40.30,38.00,22,42.60,1,0,0,2017-11-15,0.39048,-0.99222,0.00148,-0.00078,0.00790,-0.11737
IBM171208C00190000,IBM,2017-12-08,190.00,call,0.00,0.01,0.00,0,0.33,4,0,0,2017-11-15,0.35146,0.00220,0.00053,-0.00196,0.00255,0.00020
IBM171208P00190000,IBM,2017-12-08,190.00,put,0.00,42.80,40.50,17,45.10,5,0,0,2017-11-15,0.40999,-0.99241,0.00138,-0.00089,0.00773,-0.11896
IBM171208C00195000,IBM,2017-12-08,195.00,call,0.00,0.01,0.00,0,0.35,5,0,0,2017-11-15,0.39048,0.00241,0.00052,-0.00236,0.00277,0.00022
IBM171208P00195000,IBM,2017-12-08,195.00,put,0.00,47.85,45.50,15,50.20,1,0,0,2017-11-15,0.50755,-0.98395,0.00214,-0.01024,0.01482,-0.12136
IBM171208C00200000,IBM,2017-12-08,200.00,call,0.00,0.01,0.00,0,0.35,7,0,0,2017-11-15,0.42950,0.00265,0.00052,-0.00283,0.00302,0.00024
IBM171208P00200000,IBM,2017-12-08,200.00,put,0.00,52.83,50.50,16,55.15,1,0,0,2017-11-15,0.52706,-0.98778,0.00163,-0.00712,0.01171,-0.12485
IBM171208C00210000,IBM,2017-12-08,210.00,call,0.00,0.01,0.00,0,0.35,6,0,0,2017-11-15,0.48804,0.00227,0.00039,-0.00279,0.00262,0.00020
IBM171208P00210000,IBM,2017-12-08,210.00,put,0.00,62.77,60.50,15,65.05,1,0,0,2017-11-15,0.52706,-0.99559,0.00066,0.00118,0.00477,-0.13184
IBM171215C00080000,IBM,2017-12-15,80.00,call,0.00,67.18,65.20,7,69.15,8,0,0,2017-11-15,0.66364,0.99952,0.00006,-0.00334,0.00072,0.06563
IBM171215P00080000,IBM,2017-12-15,80.00,put,0.00,0.01,0.00,0,0.03,47,0,0,2017-11-15,0.72218,-0.00114,0.00013,-0.00193,0.00161,-0.00015
IBM171215C00085000,IBM,2017-12-15,85.00,call,0.00,62.17,60.15,7,64.20,8,0,0,2017-11-15,0.01976,1.00000,0.00000,-0.00270,0.00000,0.06980
IBM171215P00085000,IBM,2017-12-15,85.00,put,0.00,0.01,0.00,0,0.03,54,0,0,2017-11-15,0.64413,-0.00108,0.00013,-0.00163,0.00152,-0.00014
IBM171215C00090000,IBM,2017-12-15,90.00,call,30.65,57.15,55.35,6,58.95,8,0,3,2017-11-15,0.01976,1.00000,0.00000,-0.00286,0.00000,0.07390
IBM171215P00090000,IBM,2017-12-15,90.00,put,0.00,0.01,0.00,0,0.03,59,0,0,2017-11-15,0.58560,-0.00128,0.00017,-0.00173,0.00178,-0.00016
IBM171215C00095000,IBM,2017-12-15,95.00,call,0.00,52.50,51.15,6,53.85,9,0,0,2017-11-15,0.80022,0.97855,0.00152,-0.03180,0.02166,0.07518
IBM171215P00095000,IBM,2017-12-15,95.00,put,0.00,0.01,0.00,0,0.03,57,0,0,2017-11-15,0.52706,-0.00146,0.00021,-0.00176,0.00201,-0.00018
IBM171215C00100000,IBM,2017-12-15,100.00,call,0.00,47.42,45.95,7,48.90,9,0,0,2017-11-15,0.68315,0.98093,0.00161,-0.02541,0.01961,0.07963
IBM171215P00100000,IBM,2017-12-15,100.00,put,0.01,0.01,0.00,0,0.01,36,0,5104,2017-11-15,0.46853,-0.00160,0.00026,-0.00170,0.00218,-0.00020
IBM171215C00105000,IBM,2017-12-15,105.00,call,0.00,42.30,40.70,6,43.90,11,0,0,2017-11-15,0.54657,0.98733,0.00142,-0.01585,0.01381,0.08460
IBM171215P00105000,IBM,2017-12-15,105.00,put,0.01,0.01,0.00,0,0.01,47,0,1705,2017-11-15,0.40999,-0.00167,0.00031,-0.00154,0.00226,-0.00021
IBM171215C00110000,IBM,2017-12-15,110.00,call,20.72,37.73,36.60,11,38.85,11,0,0,2017-11-15,0.62462,0.95709,0.00346,-0.04333,0.03847,0.08473
IBM171215P00110000,IBM,2017-12-15,110.00,put,0.01,0.01,0.00,0,0.01,45,0,301,2017-11-15,0.37097,-0.00260,0.00051,-0.00208,0.00339,-0.00032
IBM171215C00115000,IBM,2017-12-15,115.00,call,0.00,32.58,31.15,11,34.00,11,0,0,2017-11-15,0.50755,0.96173,0.00388,-0.03311,0.03505,0.08952
IBM171215P00115000,IBM,2017-12-15,115.00,put,0.02,0.01,0.01,11,0.02,42,1,1826,2017-11-15,0.31243,-0.00252,0.00059,-0.00171,0.00330,-0.00031
IBM171215C00120000,IBM,2017-12-15,120.00,call,16.05,27.60,26.20,9,29.00,11,0,0,2017-11-15,0.44901,0.95089,0.00537,-0.03565,0.04287,0.09226
IBM171215P00120000,IBM,2017-12-15,120.00,put,0.06,0.06,0.04,13,0.07,43,5,447,2017-11-15,0.33194,-0.01400,0.00255,-0.00826,0.01505,-0.00175
IBM171215C00125000,IBM,2017-12-15,125.00,call,0.00,22.57,21.45,9,23.70,11,0,0,2017-11-15,0.37097,0.94441,0.00717,-0.03295,0.04731,0.09560
IBM171215P00125000,IBM,2017-12-15,125.00,put,0.06,0.07,0.06,13,0.09,125,25,968,2017-11-15,0.27341,-0.01666,0.00359,-0.00788,0.01747,-0.00207
IBM171215C00130000,IBM,2017-12-15,130.00,call,11.23,17.95,16.85,11,19.05,7,0,0,2017-11-15,0.35146,0.90083,0.01177,-0.04673,0.07356,0.09416
IBM171215P00130000,IBM,2017-12-15,130.00,put,0.12,0.14,0.12,8,0.15,123,1,876,2017-11-15,0.23438,-0.02959,0.00681,-0.01094,0.02837,-0.00367
IBM171215C00135000,IBM,2017-12-15,135.00,call,8.36,12.35,11.70,8,13.00,11,0,121,2017-11-15,0.17585,0.95966,0.01170,-0.01482,0.03659,0.10587
IBM171215P00135000,IBM,2017-12-15,135.00,put,0.23,0.24,0.23,13,0.26,79,26,3148,2017-11-15,0.19536,-0.05733,0.01395,-0.01551,0.04847,-0.00710
IBM171215C00140000,IBM,2017-12-15,140.00,call,8.00,8.00,7.90,10,8.10,126,27,322,2017-11-15,0.19536,0.82337,0.03147,-0.03920,0.10935,0.09294
IBM171215P00140000,IBM,2017-12-15,140.00,put,0.60,0.60,0.58,10,0.63,104,1248,2098,2017-11-15,0.17585,-0.15259,0.03180,-0.02842,0.09945,-0.01894
IBM171215C00145000,IBM,2017-12-15,145.00,call,3.80,3.97,3.90,64,4.05,79,197,400,2017-11-15,0.15634,0.64225,0.05662,-0.04390,0.15743,0.07446
IBM171215P00145000,IBM,2017-12-15,145.00,put,1.64,1.62,1.58,3,1.66,58,414,2193,2017-11-15,0.15634,-0.35775,0.05662,-0.03930,0.15743,-0.04460
IBM171215C00150000,IBM,2017-12-15,150.00,call,1.35,1.42,1.37,10,1.47,6,1944,3086,2017-11-15,0.15634,0.34757,0.05604,-0.04217,0.15581,0.04079
IBM171215P00150000,IBM,2017-12-15,150.00,put,4.05,4.08,4.00,32,4.15,15,430,3713,2017-11-15,0.13683,-0.67500,0.06237,-0.03133,0.15178,-0.08486
IBM171215C00155000,IBM,2017-12-15,155.00,call,0.41,0.42,0.40,5,0.44,15,1091,5268,2017-11-15,0.15634,0.13062,0.03219,-0.02392,0.08951,0.01544
IBM171215P00155000,IBM,2017-12-15,155.00,put,8.15,8.12,8.05,10,8.20,18,50,1599,2017-11-15,0.15634,-0.86938,0.03219,-0.01900,0.08951,-0.11183
IBM171215C00160000,IBM,2017-12-15,160.00,call,0.15,0.14,0.12,11,0.16,50,237,10178,2017-11-15,0.17585,0.05226,0.01441,-0.01344,0.04506,0.00619
IBM171215P00160000,IBM,2017-12-15,160.00,put,12.91,12.90,12.80,15,13.00,20,18,1641,2017-11-15,0.17585,-0.94774,0.01441,-0.00836,0.04506,-0.12519
IBM171215C00165000,IBM,2017-12-15,165.00,call,0.06,0.08,0.06,8,0.10,79,236,4909,2017-11-15,0.19536,0.02247,0.00648,-0.00744,0.02253,0.00266
IBM171215P00165000,IBM,2017-12-15,165.00,put,8.30,18.02,17.30,8,18.75,8,0,554,2017-11-15,0.25390,-0.93676,0.01159,-0.01720,0.05235,-0.12808
IBM171215C00170000,IBM,2017-12-15,170.00,call,0.03,0.04,0.03,2,0.06,52,49,2312,2017-11-15,0.21487,0.01066,0.00311,-0.00430,0.01188,0.00126
IBM171215P00170000,IBM,2017-12-15,170.00,put,9.90,23.43,22.10,9,24.75,8,0,0,2017-11-15,0.37097,-0.90291,0.01098,-0.03982,0.07243,-0.12842
IBM171215C00175000,IBM,2017-12-15,175.00,call,0.04,0.04,0.02,5,0.05,12,6,544,2017-11-15,0.25390,0.00973,0.00243,-0.00469,0.01098,0.00115
IBM171215P00175000,IBM,2017-12-15,175.00,put,8.18,28.38,27.05,9,29.70,8,0,0,2017-11-15,0.40999,-0.92083,0.00853,-0.03730,0.06220,-0.13461
IBM171215C00180000,IBM,2017-12-15,180.00,call,0.01,0.02,0.01,12,0.03,35,17,1423,2017-11-15,0.27341,0.00581,0.00143,-0.00320,0.00696,0.00068
IBM171215P00180000,IBM,2017-12-15,180.00,put,15.61,32.88,32.70,10,33.05,7,0,10,2017-11-15,0.35146,-0.97402,0.00407,-0.00931,0.02546,-0.14478
IBM171215C00185000,IBM,2017-12-15,185.00,call,0.01,0.01,0.00,0,0.02,13,0,362,2017-11-15,0.29292,0.00372,0.00090,-0.00230,0.00468,0.00044
IBM171215P00185000,IBM,2017-12-15,185.00,put,0.00,38.50,37.20,11,39.80,8,0,0,2017-11-15,0.54657,-0.91598,0.00669,-0.05375,0.06505,-0.14244
IBM171215C00190000,IBM,2017-12-15,190.00,call,0.00,0.01,0.00,0,0.04,5,0,0,2017-11-15,0.31243,0.00254,0.00060,-0.00174,0.00332,0.00030
IBM171215P00190000,IBM,2017-12-15,190.00,put,0.00,43.62,42.35,11,44.90,8,0,0,2017-11-15,0.60511,-0.91666,0.00601,-0.05954,0.06466,-0.14669
IBM171215C00195000,IBM,2017-12-15,195.00,call,0.00,0.01,0.00,0,0.04,16,0,0,2017-11-15,0.33194,0.00184,0.00042,-0.00138,0.00248,0.00022
IBM171215P00195000,IBM,2017-12-15,195.00,put,0.00,48.05,46.35,11,49.75,8,0,0,2017-11-15,0.52706,-0.96276,0.00366,-0.02409,0.03428,-0.15588
IBM171215C00200000,IBM,2017-12-15,200.00,call,0.00,0.01,0.00,0,0.03,21,0,0,2017-11-15,0.37097,0.00235,0.00047,-0.00193,0.00310,0.00028
IBM171215P00200000,IBM,2017-12-15,200.00,put,0.00,53.12,51.50,11,54.75,8,0,0,2017-11-15,0.58560,-0.95909,0.00355,-0.02995,0.03701,-0.15960
IBM171215C00205000,IBM,2017-12-15,205.00,call,0.00,0.01,0.00,0,0.03,20,0,0,2017-11-15,0.39048,0.00186,0.00036,-0.00164,0.00251,0.00022
IBM171215P00205000,IBM,2017-12-15,205.00,put,0.00,58.45,57.15,11,59.75,8,0,0,2017-11-15,0.70267,-0.93848,0.00410,-0.05375,0.05123,-0.16150
IBM171215C00210000,IBM,2017-12-15,210.00,call,0.00,0.01,0.00,0,0.04,15,0,0,2017-11-15,0.42950,0.00239,0.00041,-0.00226,0.00314,0.00028
IBM171215P00210000,IBM,2017-12-15,210.00,put,0.00,63.50,62.25,11,64.75,8,0,0,2017-11-15,0.76120,-0.93547,0.00393,-0.06107,0.05317,-0.16532
IBM171215C00215000,IBM,2017-12-15,215.00,call,0.00,0.01,0.00,0,0.03,17,0,0,2017-11-15,0.44901,0.00201,0.00034,-0.00202,0.00269,0.00023
IBM171215P00215000,IBM,2017-12-15,215.00,put,0.00,68.40,67.05,11,69.75,8,0,0,2017-11-15,0.78071,-0.94289,0.00348,-0.05630,0.04833,-0.17025
IBM171215C00220000,IBM,2017-12-15,220.00,call,0.00,0.01,0.00,0,0.04,20,0,0,2017-11-15,0.46853,0.00174,0.00028,-0.00184,0.00235,0.00020
IBM171215P00220000,IBM,2017-12-15,220.00,put,0.00,73.50,72.20,11,74.80,8,0,0,2017-11-15,0.83925,-0.93927,0.00340,-0.06421,0.05072,-0.17400
IBM171215C00225000,IBM,2017-12-15,225.00,call,0.00,0.01,0.00,0,0.03,14,0,0,2017-11-15,0.48804,0.00153,0.00024,-0.00172,0.00210,0.00018
IBM171215P00225000,IBM,2017-12-15,225.00,put,0.00,78.50,77.25,11,79.75,8,0,0,2017-11-15,0.85876,-0.94511,0.00307,-0.06012,0.04684,-0.17875
IBM171215C00230000,IBM,2017-12-15,230.00,call,0.00,0.01,0.00,0,0.04,14,0,0,2017-11-15,0.50755,0.00138,0.00021,-0.00162,0.00191,0.00016
IBM171215P00230000,IBM,2017-12-15,230.00,put,0.00,83.12,81.50,11,84.75,8,0,0,2017-11-15,0.80022,-0.96633,0.00222,-0.03494,0.03156,-0.18513
IBM171215C00235000,IBM,2017-12-15,235.00,call,0.00,0.01,0.00,0,0.03,14,0,0,2017-11-15,0.54657,0.00183,0.00025,-0.00226,0.00247,0.00021
IBM171215P00235000,IBM,2017-12-15,235.00,put,0.00,88.20,86.65,11,89.75,8,0,0,2017-11-15,0.85876,-0.96212,0.00228,-0.04246,0.03476,-0.18880
IBM171215C00240000,IBM,2017-12-15,240.00,call,0.00,0.01,0.00,0,0.03,14,0,0,2017-11-15,0.56608,0.00170,0.00023,-0.00218,0.00230,0.00020
IBM171215P00240000,IBM,2017-12-15,240.00,put,0.00,93.67,92.25,11,95.10,8,0,0,2017-11-15,1.01485,-0.93746,0.00288,-0.08041,0.05189,-0.19037
IBM171222C00105000,IBM,2017-12-22,105.00,call,0.00,42.45,40.20,2,44.70,11,0,0,2017-11-15,0.54657,0.97888,0.00198,-0.02077,0.02375,0.10295
IBM171222P00105000,IBM,2017-12-22,105.00,put,0.06,0.01,0.00,0,0.22,30,0,1,2017-11-15,0.37097,-0.00173,0.00032,-0.00130,0.00260,-0.00027
IBM171222C00110000,IBM,2017-12-22,110.00,call,0.00,37.45,35.20,2,39.70,2,0,0,2017-11-15,0.48804,0.97475,0.00258,-0.02157,0.02760,0.10738
IBM171222P00110000,IBM,2017-12-22,110.00,put,0.00,0.01,0.00,0,0.19,11,0,0,2017-11-15,0.33194,-0.00245,0.00049,-0.00159,0.00357,-0.00038
IBM171222C00115000,IBM,2017-12-22,115.00,call,0.00,32.45,30.20,2,34.70,11,0,0,2017-11-15,0.40999,0.97501,0.00304,-0.01869,0.02736,0.11252
IBM171222P00115000,IBM,2017-12-22,115.00,put,0.00,0.01,0.00,0,0.28,17,0,0,2017-11-15,0.27341,-0.00196,0.00049,-0.00107,0.00291,-0.00030
IBM171222C00120000,IBM,2017-12-22,120.00,call,0.00,27.48,25.20,11,29.75,11,0,0,2017-11-15,0.37097,0.96351,0.00460,-0.02240,0.03744,0.11579
IBM171222P00120000,IBM,2017-12-22,120.00,put,0.06,0.01,0.00,0,0.10,21,0,1,2017-11-15,0.23438,-0.00270,0.00076,-0.00122,0.00390,-0.00041
IBM171222C00125000,IBM,2017-12-22,125.00,call,0.00,22.50,20.20,11,24.80,2,0,0,2017-11-15,0.31243,0.95526,0.00645,-0.02241,0.04419,0.11961
IBM171222P00125000,IBM,2017-12-22,125.00,put,0.00,0.10,0.03,71,0.16,59,0,0,2017-11-15,0.25390,-0.01928,0.00395,-0.00745,0.02198,-0.00296
IBM171222C00130000,IBM,2017-12-22,130.00,call,0.00,17.50,15.40,2,19.60,11,0,0,2017-11-15,0.25390,0.94337,0.00957,-0.02215,0.05332,0.12288
IBM171222P00130000,IBM,2017-12-22,130.00,put,0.39,0.18,0.11,11,0.25,115,0,7,2017-11-15,0.23438,-0.04372,0.00844,-0.01353,0.04337,-0.00672
IBM171222C00135000,IBM,2017-12-22,135.00,call,6.90,12.75,11.95,1,13.55,1,0,2,2017-11-15,0.21487,0.90424,0.01689,-0.02694,0.07962,0.12194
IBM171222P00135000,IBM,2017-12-22,135.00,put,0.36,0.33,0.24,58,0.42,1,7,2,2017-11-15,0.19536,-0.07635,0.01568,-0.01738,0.06721,-0.01171
IBM171222C00137000,IBM,2017-12-22,137.00,call,0.00,10.90,10.20,60,11.60,83,0,0,2017-11-15,0.21487,0.86239,0.02186,-0.03360,0.10303,0.11746
IBM171222P00137000,IBM,2017-12-22,137.00,put,0.00,0.45,0.35,30,0.54,2,0,0,2017-11-15,0.19536,-0.11632,0.02139,-0.02363,0.09165,-0.01789
